Date,Min_Price,Max_Price,Average_Price
2018-06-01,75000.0,80000.0,77500.0
2018-06-04,75000.0,80000.0,77500.0
2018-06-05,75000.0,80000.0,77500.0
2018-06-06,75000.0,80000.0,77500.0
2018-06-07,75000.0,80000.0,77500.0
2018-06-08,75000.0,80000.0,77500.0
2018-06-11,75000.0,80000.0,77500.0
2018-06-12,75000.0,80000.0,77500.0
2018-06-13,75000.0,80000.0,77500.0
2018-06-14,75000.0,80000.0,77500.0
