Date,Min_Price,Max_Price,Average_Price
2018-06-01,40000.0,50000.0,45000.0
2018-06-04,40000.0,50000.0,45000.0
2018-06-05,40000.0,50000.0,45000.0
2018-06-06,40000.0,50000.0,45000.0
