Date,Min_Price,Max_Price,Average_Price
2018-06-01,235000.0,235000.0,235000.0
2018-06-04,235000.0,235000.0,235000.0
2018-06-05,235000.0,235000.0,235000.0
2018-06-06,235000.0,235000.0,235000.0
