Date,Min_Price,Max_Price,Average_Price
2018-06-01,24.0,26.0,25.0
2018-06-04,24.0,26.0,25.0
2018-06-05,24.0,26.0,25.0
2018-06-06,24.0,26.0,25.0
2018-06-07,24.0,26.0,25.0
2018-06-08,24.0,26.0,25.0
2018-06-11,24.0,26.0,25.0
2018-06-12,24.0,26.0,25.0
2018-06-13,24.0,26.0,25.0
2018-06-14,24.0,26.0,25.0
2018-06-15,24.0,26.0,25.0
2018-06-18,24.0,26.0,25.0
