Date,Min_Price,Max_Price,Average_Price
2018-06-01,25.0,26.0,25.5
2018-06-04,25.0,26.0,25.5
2018-06-05,25.0,26.0,25.5
2018-06-06,25.0,26.0,25.5
2018-06-07,25.0,26.0,25.5
2018-06-08,25.0,26.0,25.5
2018-06-11,25.0,26.0,25.5
2018-06-12,25.0,26.0,25.5
2018-06-13,25.0,26.0,25.5
2018-06-14,25.0,26.0,25.5
2018-06-15,25.0,26.0,25.5
2018-06-18,25.0,26.0,25.5
